indicator,asap1_id,adm1_name,stat,period,n_years,slope_per_decade,slope_lo,slope_hi,tau,p_value,total_change,fit_intercept,fit_year_min,fit_year_max,early_mean,late_mean,epoch_shift,early_period,late_period
rain_crop,1728,West Bahr Ghazal,z_mean,2001+,26,0.015545060919879769,-0.14781023288436757,0.15839304344789887,0.033846153846153845,0.8273014975871174,0.03886265229969942,-3.2126281752281884,2001,2026,-0.0946095615968485,-0.025251045224775233,0.06935851637207327,2001-2005,2022-2026
rain_crop,1729,W.Equatoria,z_mean,2001+,26,-0.021674226136030338,-0.1554583136720203,0.11088015843042578,-0.046153846153846156,0.7600019817687585,-0.05418556534007585,4.321440000567738,2001,2026,0.0023055525765901864,-0.07211115070659727,-0.07441670328318745,2001-2005,2022-2026
rain_crop,2242,Upper Nile,z_mean,2001+,26,0.1447397107457314,0.047397966739015585,0.24574506092505327,0.3476923076923077,0.01250555929784387,0.3618492768643285,-29.11061006635396,2001,2026,-0.23321427397630096,0.0834840305651358,0.31669830454143677,2001-2005,2022-2026
sm_crop,558,Jonglei,z_mean,2001+,26,-0.3774682645107363,-0.6842132087847783,-0.08563071140570488,-0.32923076923076927,0.018371833944896835,-0.9436706612768406,76.11774505570271,2001,2026,0.23710510554507364,-0.45312401493337473,-0.6902291204784483,2001-2005,2022-2026
sm_crop,599,El Buheyrat,z_mean,2001+,26,-0.46999067319191545,-0.699962577524596,-0.20627788475092332,-0.4461538461538462,0.001104378997432415,-1.1749766829797887,94.73309056442775,2001,2026,0.3751075779471439,-0.61967060226118,-0.9947781802083239,2001-2005,2022-2026
sm_crop,622,Unity,z_mean,2001+,26,-0.15487182170199826,-0.4898238906740046,0.1988674051767346,-0.12615384615384617,0.3816539232629054,-0.3871795542549956,31.21575811572832,2001,2026,0.009024898247419788,0.02311941431728811,0.014094516069868323,2001-2005,2022-2026
sm_crop,623,C. Equatoria,z_mean,2001+,26,-0.4054307717688119,-0.6720901669962369,-0.15779074807758214,-0.513846153846154,0.00013623648586789824,-1.0135769294220298,81.76901812042944,2001,2026,0.4299019302056122,-0.4087614598824745,-0.8386633900880867,2001-2005,2022-2026
sm_crop,1721,East Equatoria,z_mean,2001+,26,-0.18151262825375578,-0.34383457328905276,0.03479966791782913,-0.2246153846153846,0.11309398151890815,-0.45378157063438945,36.53704389350903,2001,2026,0.05763519500073424,-0.16860445280077382,-0.22623964780150807,2001-2005,2022-2026
sm_crop,1726,North Bahr Ghaza,z_mean,2001+,26,-0.6673779949173232,-0.9702664187191492,-0.3656640400642766,-0.5076923076923078,0.00016750104173650105,-1.668444987293308,134.38868369992076,2001,2026,0.6529760940792453,-0.483068921409874,-1.1360450154891193,2001-2005,2022-2026
sm_crop,1727,Warab,z_mean,2001+,26,-0.5980913112850135,-0.8693755157128215,-0.29624385733995595,-0.5015384615384615,0.0002052321279151139,-1.4952282782125337,120.39993571547751,2001,2026,0.4765050454180262,-0.47431228360235755,-0.9508173290203837,2001-2005,2022-2026
sm_crop,1728,West Bahr Ghazal,z_mean,2001+,26,-0.3326992508422849,-0.6758472284762812,-0.043922742647816246,-0.3353846153846154,0.0161979670992742,-0.8317481271057123,67.03357752824843,2001,2026,0.32758432035518487,-0.4467851977264086,-0.7743695180815935,2001-2005,2022-2026
sm_crop,1729,W.Equatoria,z_mean,2001+,26,-0.39089289067317073,-0.5780039098089754,-0.20255200335640677,-0.46461538461538465,0.000648089627144108,-0.9772322266829269,78.6110919963113,2001,2026,0.38968635299593307,-0.33495418507322555,-0.7246405380691586,2001-2005,2022-2026
sm_crop,2242,Upper Nile,z_mean,2001+,26,-0.5143877101222109,-0.819570060382319,-0.17480286235227221,-0.42153846153846153,0.0021585006151530464,-1.2859692753055272,103.67675629807442,2001,2026,0.24500660922979062,-0.5138700077243896,-0.7588766169541803,2001-2005,2022-2026
spi3_crop,558,Jonglei,z_mean,2001+,26,0.21483870967741941,-0.03451612903225811,0.523106960950764,0.2307692307692308,0.10325382470897754,0.5370967741935485,-43.06919354838711,2001,2026,-0.11338709677419354,0.19506064516129032,0.30844774193548385,2001-2005,2022-2026
spi3_crop,599,El Buheyrat,z_mean,2001+,26,0.12678571428571428,-0.3924702380952382,0.38866541353383466,0.09538461538461539,0.5122312629584481,0.3169642857142857,-25.57875,2001,2026,-0.07021428571428567,-0.24966904761904765,-0.17945476190476198,2001-2005,2022-2026
spi3_crop,622,Unity,z_mean,2001+,26,0.21690476190476193,-0.04671428571428571,0.43083333333333335,0.2553846153846154,0.07039249318951525,0.5422619047619048,-43.667327380952386,2001,2026,-0.31294285714285713,0.05845,0.37139285714285714,2001-2005,2022-2026
spi3_crop,623,C. Equatoria,z_mean,2001+,26,-0.07882352941176468,-0.3160661764705882,0.21282135076252717,-0.1076923076923077,0.4574398645566293,-0.19705882352941173,15.972044117647055,2001,2026,0.17702352941176472,-0.21363071895424834,-0.39065424836601303,2001-2005,2022-2026
spi3_crop,1721,East Equatoria,z_mean,2001+,26,0.20846618357487923,-0.06871527777777775,0.5385380116959064,0.2123076923076923,0.13492500286485662,0.521165458937198,-41.79038828502415,2001,2026,-0.07369444444444444,0.39582666666666666,0.4695211111111111,2001-2005,2022-2026
spi3_crop,1726,North Bahr Ghaza,z_mean,2001+,26,0.10630094043887149,-0.1793486590038314,0.45034482758620703,0.12615384615384617,0.3816539232629054,0.2657523510971787,-21.466021943573672,2001,2026,-0.3916758620689656,-0.18609124668435012,0.20558461538461548,2001-2005,2022-2026
spi3_crop,1727,Warab,z_mean,2001+,26,0.18125000000000002,-0.13893649193548385,0.5617369727047147,0.13846153846153847,0.3356053064891282,0.45312500000000006,-36.477719758064524,2001,2026,-0.47227096774193544,-0.0065036290322580655,0.4657673387096774,2001-2005,2022-2026
spi3_crop,1728,West Bahr Ghazal,z_mean,2001+,26,0.034603174603174615,-0.1764652014652015,0.2924579831932773,0.05230769230769231,0.7269745473586298,0.08650793650793653,-6.948974206349209,2001,2026,-0.12558571428571424,-0.059052380952380946,0.0665333333333333,2001-2005,2022-2026
spi3_crop,1729,W.Equatoria,z_mean,2001+,26,-0.09561616161616157,-0.36296037296037303,0.29066115702479345,-0.07692307692307693,0.6002720153905604,-0.23904040404040391,19.35819382055852,2001,2026,0.03441212121212125,-0.23942388591800357,-0.2738360071301248,2001-2005,2022-2026
spi3_crop,2242,Upper Nile,z_mean,2001+,26,0.3652222222222222,0.1110666666666667,0.5779251700680271,0.3230769230769231,0.020790708274678393,0.9130555555555555,-73.44819444444444,2001,2026,-0.5046866666666666,0.17619523809523807,0.6808819047619047,2001-2005,2022-2026
spi3_range,558,Jonglei,z_mean,2001+,26,0.24900793650793648,0.025782828282828286,0.5051041666666667,0.31076923076923074,0.026449850319121056,0.6225198412698413,-49.940511904761905,2001,2026,-0.09910555555555554,0.35645333333333334,0.4555588888888889,2001-2005,2022-2026
spi3_range,599,El Buheyrat,z_mean,2001+,26,0.1544791666666667,-0.2536257309941521,0.40966374269005845,0.09538461538461539,0.5122312629584481,0.3861979166666667,-31.18149131944445,2001,2026,-0.13925555555555552,-0.11289666666666667,0.02635888888888885,2001-2005,2022-2026
spi3_range,622,Unity,z_mean,2001+,26,0.1780909090909091,-0.0453030303030303,0.3998217468805704,0.20615384615384616,0.14697001740066537,0.44522727272727275,-35.862013636363635,2001,2026,-0.24622424242424246,-0.0029597147950089107,0.24326452762923353,2001-2005,2022-2026
spi3_range,623,C. Equatoria,z_mean,2001+,26,-0.09504761904761919,-0.31783928571428577,0.2911428571428571,-0.06461538461538462,0.6624406163751665,-0.23761904761904795,19.230095238095267,2001,2026,0.17414857142857146,-0.15596992481203006,-0.3301184962406015,2001-2005,2022-2026
spi3_range,1721,East Equatoria,z_mean,2001+,26,0.18630555555555556,-0.11712962962962961,0.4925925925925926,0.2,0.1598021358738695,0.4657638888888889,-37.33306805555556,2001,2026,-0.013616666666666655,0.33376222222222224,0.3473788888888889,2001-2005,2022-2026
spi3_range,1726,North Bahr Ghaza,z_mean,2001+,26,0.13745524296675193,-0.10525210084033608,0.4261274509803922,0.18153846153846157,0.20324965345831253,0.34363810741687983,-27.6660723216823,2001,2026,-0.38359411764705886,-0.07030130718954249,0.3132928104575164,2001-2005,2022-2026
spi3_range,1727,Warab,z_mean,2001+,26,0.15315656565656566,-0.1852951388888889,0.554212962962963,0.1323076923076923,0.3581740111592894,0.3828914141414142,-30.84233838383839,2001,2026,-0.45374444444444445,-0.07151111111111111,0.3822333333333333,2001-2005,2022-2026
spi3_range,1728,West Bahr Ghazal,z_mean,2001+,26,0.14635416666666665,-0.08020833333333335,0.34787037037037033,0.1753846153846154,0.2194491560096635,0.36588541666666663,-29.466967013888883,2001,2026,-0.24465555555555554,-0.03392222222222222,0.21073333333333333,2001-2005,2022-2026
spi3_range,1729,W.Equatoria,z_mean,2001+,26,-0.0434285714285713,-0.3387428571428571,0.277952380952381,-0.046153846153846156,0.7600019817687585,-0.10857142857142825,8.719025563909748,2001,2026,-0.11126857142857143,-0.2391269172932331,-0.12785834586466166,2001-2005,2022-2026
spi3_range,2242,Upper Nile,z_mean,2001+,26,0.37522222222222223,0.1297584541062802,0.6149007936507935,0.37230769230769234,0.007246760676529504,0.9380555555555555,-75.47106388888889,2001,2026,-0.4541777777777778,0.22238333333333332,0.6765611111111112,2001-2005,2022-2026
temp_crop,558,Jonglei,z_mean,2001+,26,0.3545568727719744,0.13568819080072536,0.6148861903553189,0.4092307692307693,0.002967964261916864,0.886392181929936,-71.2466977890152,2001,2026,0.028305518650954754,0.7924298518797886,0.7641243332288339,2001-2005,2022-2026
temp_crop,599,El Buheyrat,z_mean,2001+,26,0.5894181160762246,0.30673074752210927,0.8031893502809595,0.5938461538461539,6.569767006174222e-06,1.4735452901905615,-118.55925493011813,2001,2026,-0.13234206404241744,0.9490761168091669,1.0814181808515844,2001-2005,2022-2026
temp_crop,622,Unity,z_mean,2001+,26,0.35022768868693965,0.11842728753798694,0.5829937573038395,0.4584615384615385,0.0007764146077267176,0.8755692217173492,-70.40381414472554,2001,2026,-0.042032212336015784,0.8532370319350466,0.8952692442710624,2001-2005,2022-2026
temp_crop,623,C. Equatoria,z_mean,2001+,26,0.42752855588926797,0.24302482626157387,0.6085600211069127,0.5076923076923078,0.00016750104173650105,1.06882138972317,-85.862447521056,2001,2026,-0.10281981637203871,0.6616350969639228,0.7644549133359615,2001-2005,2022-2026
temp_crop,1721,East Equatoria,z_mean,2001+,26,0.2109690009049413,0.014393300637226944,0.38389538925273015,0.29846153846153844,0.03335891133004549,0.5274225022623533,-42.3839185619216,2001,2026,0.052074764637529726,0.47221374624819046,0.4201389816106607,2001-2005,2022-2026
temp_crop,1726,North Bahr Ghaza,z_mean,2001+,26,0.29906707924366177,0.11569805281933954,0.5119580891921315,0.39692307692307693,0.004037772563129267,0.7476676981091545,-60.02231768900628,2001,2026,0.007299702610183999,0.6830050643902362,0.6757053617800522,2001-2005,2022-2026
temp_crop,1727,Warab,z_mean,2001+,26,0.31607717251662804,0.08279413719506552,0.5655131614917822,0.42153846153846153,0.0021585006151530464,0.7901929312915701,-63.4874851655138,2001,2026,-0.015995670169389187,0.6245561378271142,0.6405518079965034,2001-2005,2022-2026
temp_crop,1728,West Bahr Ghazal,z_mean,2001+,26,0.41761129537177477,0.211431459746595,0.6086914287054604,0.5323076923076924,7.175637338272016e-05,1.044028238429437,-83.8752384511321,2001,2026,-0.01590299706304053,1.0039588114933902,1.0198618085564306,2001-2005,2022-2026
temp_crop,1729,W.Equatoria,z_mean,2001+,26,0.5538825227903441,0.3784400199116217,0.791082591666393,0.6615384615384615,2.7603172942384765e-07,1.38470630697586,-111.37300762672167,2001,2026,-0.2615502016214723,0.8124054448067483,1.0739556464282205,2001-2005,2022-2026
temp_crop,2242,Upper Nile,z_mean,2001+,26,0.5354032579331365,0.29475830815773696,0.7575498426545118,0.48307692307692307,0.00037001187279043704,1.338508144832841,-107.6724706310112,2001,2026,-0.042901064046731434,0.9408803737315852,0.9837814377783166,2001-2005,2022-2026
wsi_crop,558,Jonglei,z_mean,2001+,26,0.23378876276032742,-0.17374388892691076,0.5985288191828508,0.1753846153846154,0.2194491560096635,0.5844719069008185,-47.02865580239884,2001,2026,-0.3140213087041982,-0.09938752828695815,0.21463378041724004,2001-2005,2022-2026
wsi_crop,599,El Buheyrat,z_mean,2001+,26,-0.030782164233912297,-0.38468018643315005,0.30147823376111194,-0.04,0.7934634995090564,-0.07695541058478074,6.292318882671115,2001,2026,-0.12429619838050802,-0.5342247942830747,-0.40992859590256664,2001-2005,2022-2026
wsi_crop,622,Unity,z_mean,2001+,26,0.08839352013692234,-0.18948431165152158,0.31514454762038147,0.1323076923076923,0.3581740111592894,0.22098380034230583,-17.79997604131196,2001,2026,-0.40183531947320095,-0.2830287794431247,0.11880654003007624,2001-2005,2022-2026
wsi_crop,623,C. Equatoria,z_mean,2001+,26,-0.14182775985062107,-0.5487808161425072,0.29385670788565077,-0.12615384615384617,0.3816539232629054,-0.3545693996265527,28.61028990772432,2001,2026,0.3974765752650751,-0.287145448542163,-0.6846220238072381,2001-2005,2022-2026
wsi_crop,1721,East Equatoria,z_mean,2001+,26,0.3049810140815978,-0.061578428286498385,0.6508507948206113,0.2123076923076923,0.13492500286485662,0.7624525352039944,-61.28869183390979,2001,2026,-0.2649936349603423,0.36288102479653067,0.627874659756873,2001-2005,2022-2026
wsi_crop,1726,North Bahr Ghaza,z_mean,2001+,26,-0.05105453175525222,-0.27225796337707764,0.1780809878470997,-0.12000000000000001,0.4060348292913185,-0.12763632938813055,10.32893384810103,2001,2026,-0.4242752691184727,-0.36171933459653194,0.06255593452194075,2001-2005,2022-2026
wsi_crop,1727,Warab,z_mean,2001+,26,0.09644529346156179,-0.09180240523611988,0.3844196011825484,0.1630769230769231,0.2545197559925082,0.24111323365390447,-19.363788549350385,2001,2026,-0.6227168351652133,-0.11709160304138647,0.5056252321238268,2001-2005,2022-2026
wsi_crop,1728,West Bahr Ghazal,z_mean,2001+,26,-0.012671501040328818,-0.2363185124962921,0.27358920645542045,-0.027692307692307693,0.8614563711385228,-0.03167875260082204,2.6070499621444534,2001,2026,-0.29801351208280785,-0.30691587332002646,-0.008902361237218603,2001-2005,2022-2026
wsi_crop,1729,W.Equatoria,z_mean,2001+,26,-0.05688604246848651,-0.3983075411796577,0.26392973519702545,-0.08923076923076924,0.5408307375523345,-0.14221510617121627,11.70233352137433,2001,2026,0.2445889931605759,-0.38407753975045844,-0.6286665329110344,2001-2005,2022-2026
wsi_crop,2242,Upper Nile,z_mean,2001+,26,0.03412485542469775,-0.22790399844781922,0.38104783812440424,0.009230769230769232,0.9652027004982784,0.08531213856174438,-6.7993932744469925,2001,2026,-0.5058556188240517,-0.24339304158440908,0.2624625772396426,2001-2005,2022-2026
wsi_range,558,Jonglei,z_mean,2001+,26,0.19693525167762183,-0.0437070159866742,0.47047245694909146,0.20615384615384616,0.14697001740066537,0.49233812919405456,-39.609526207297854,2001,2026,-0.32755465122640337,0.050825064674237884,0.37837971590064123,2001-2005,2022-2026
wsi_range,599,El Buheyrat,z_mean,2001+,26,0.07788842596461373,-0.2166495060113234,0.38798861740353785,0.05230769230769231,0.7269745473586298,0.19472106491153432,-15.63178388872056,2001,2026,-0.23729259985677623,-0.2548002456680874,-0.017507645811311173,2001-2005,2022-2026
wsi_range,622,Unity,z_mean,2001+,26,0.05156561643864775,-0.24513538298804066,0.3820353040896732,0.05846153846153847,0.6944365083392359,0.1289140410966194,-10.587722777849695,2001,2026,-0.46771805899496394,-0.47014111932052527,-0.0024230603255613326,2001-2005,2022-2026
wsi_range,623,C. Equatoria,z_mean,2001+,26,-0.12150788043019196,-0.4401736615439861,0.3638654566895528,-0.08923076923076924,0.5408307375523345,-0.3037697010754799,24.508930602778367,2001,2026,0.3228001603393892,-0.11049504836863022,-0.4332952087080194,2001-2005,2022-2026
wsi_range,1721,East Equatoria,z_mean,2001+,26,0.13790397899234066,-0.20179384209780452,0.5301462398751562,0.16923076923076924,0.23653490275785774,0.34475994748085165,-27.519074097581385,2001,2026,-0.15487888454165707,0.12852616886912044,0.2834050534107775,2001-2005,2022-2026
wsi_range,1726,North Bahr Ghaza,z_mean,2001+,26,-0.10757767818713818,-0.31167441518966804,0.1437758252714626,-0.1323076923076923,0.3581740111592894,-0.2689441954678454,21.603912707497674,2001,2026,-0.24187491762002394,-0.5138997006846805,-0.27202478306465655,2001-2005,2022-2026
wsi_range,1727,Warab,z_mean,2001+,26,0.07945506668067182,-0.20938832945462268,0.429507254275488,0.07076923076923078,0.6310368149871954,0.19863766670167954,-15.964907515151005,2001,2026,-0.5053050879798532,-0.3076722947765942,0.197632793203259,2001-2005,2022-2026
wsi_range,1728,West Bahr Ghazal,z_mean,2001+,26,0.04133320111962602,-0.35115741049613175,0.41447788661312496,0.027692307692307693,0.8614563711385228,0.10333300279906504,-8.367473978347476,2001,2026,-0.342636933491437,-0.3013746219190009,0.041262311572436094,2001-2005,2022-2026
wsi_range,1729,W.Equatoria,z_mean,2001+,26,-0.010187031342913988,-0.5196307177783234,0.47679134616044677,-0.009230769230769232,0.9652027004982784,-0.025467578357284974,1.894168923013018,2001,2026,-0.07452093870639893,-0.29477179677565646,-0.22025085806925754,2001-2005,2022-2026
wsi_range,2242,Upper Nile,z_mean,2001+,26,0.325190991005622,0.02803680163326956,0.6689021425715235,0.29846153846153844,0.03335891133004549,0.812977477514055,-65.42973142760361,2001,2026,-0.6267130223730577,-0.1366066650391685,0.4901063573338892,2001-2005,2022-2026
zfpar_crop,558,Jonglei,z_mean,2001+,26,0.2666862170087976,0.14431977559607292,0.36648387096774193,0.5446153846153846,4.594304543929421e-05,0.666715542521994,-53.632995601173015,2001,2026,-0.27583225806451617,0.25652516129032255,0.5323574193548387,2001-2005,2022-2026
zfpar_crop,599,El Buheyrat,z_mean,2001+,26,-0.03807142857142859,-0.14845238095238097,0.08024242424242427,-0.07692307692307693,0.6002720153905604,-0.09517857142857147,7.618753571428575,2001,2026,-0.014640259740259731,-0.05672619047619047,-0.04208593073593074,2001-2005,2022-2026
zfpar_crop,622,Unity,z_mean,2001+,26,-0.04912820512820513,-0.237,0.12699999999999995,-0.05846153846153847,0.6944365083392359,-0.12282051282051282,9.832464102564103,2001,2026,-0.2022012121212121,-0.1902590476190476,0.011942164502164482,2001-2005,2022-2026
zfpar_crop,623,C. Equatoria,z_mean,2001+,26,0.09821895424836602,-0.016090527119938875,0.22809803921568628,0.2246153846153846,0.11309398151890815,0.24554738562091505,-19.755182189542488,2001,2026,-0.011465240641711233,0.16061699346405228,0.1720822341057635,2001-2005,2022-2026
zfpar_crop,1721,East Equatoria,z_mean,2001+,26,0.35701690821256044,0.19025641025641024,0.47909259259259257,0.47692307692307695,0.0004474231160704783,0.8925422705314011,-71.81893780193238,2001,2026,-0.30946363636363633,0.43235222222222225,0.7418158585858585,2001-2005,2022-2026
zfpar_crop,1726,North Bahr Ghaza,z_mean,2001+,26,0.24161290322580647,0.04695014662756597,0.43312762973352026,0.38461538461538464,0.005436631281043852,0.6040322580645162,-48.55141935483872,2001,2026,-0.22868475073313785,0.48060301075268813,0.709287761485826,2001-2005,2022-2026
zfpar_crop,1727,Warab,z_mean,2001+,26,0.1385588235294118,-0.07230392156862744,0.3255042016806723,0.20615384615384616,0.14697001740066537,0.3463970588235295,-27.83705441176471,2001,2026,-0.1756513368983957,0.3515751633986928,0.5272265002970885,2001-2005,2022-2026
zfpar_crop,1728,West Bahr Ghazal,z_mean,2001+,26,0.16114254792826221,0.02306122448979591,0.3015422077922078,0.2923076923076923,0.037344025361578,0.4028563698206556,-32.42051631106988,2001,2026,-0.19467987012987012,0.19201428571428572,0.38669415584415584,2001-2005,2022-2026
zfpar_crop,1729,W.Equatoria,z_mean,2001+,26,0.34378787878787886,0.19399621212121212,0.4893333333333334,0.5384615384615385,5.7525846742063396e-05,0.8594696969696971,-69.14888636363636,2001,2026,-0.24894848484848486,0.4148741532976826,0.6638226381461675,2001-2005,2022-2026
zfpar_crop,2242,Upper Nile,z_mean,2001+,26,0.44676767676767676,0.34005050505050505,0.5632491582491582,0.5938461538461539,6.569767006174222e-06,1.1169191919191919,-89.87835353535354,2001,2026,-0.4133818181818182,0.5689251336898395,0.9823069518716577,2001-2005,2022-2026
zfparc_crop,558,Jonglei,z_mean,2001+,26,0.3629032258064513,0.19175953079178884,0.5194677419354838,0.49538461538461537,0.0002506131270492923,0.9072580645161282,-73.02190322580638,2001,2026,-0.5487700879765397,0.2791987096774194,0.8279687976539591,2001-2005,2022-2026
zfparc_crop,599,El Buheyrat,z_mean,2001+,26,-0.1482312925170068,-0.41795918367346924,0.1414285714285714,-0.15076923076923077,0.2932239991190237,-0.370578231292517,29.78176360544218,2001,2026,-0.1379558441558441,-0.3677071428571429,-0.2297512987012988,2001-2005,2022-2026
zfparc_crop,622,Unity,z_mean,2001+,26,-0.1260833333333333,-0.3654242424242424,0.16638888888888886,-0.10153846153846155,0.4844245357791813,-0.3152083333333332,25.277212499999994,2001,2026,-0.26191696969696965,-0.5501742857142857,-0.2882573160173161,2001-2005,2022-2026
zfparc_crop,623,C. Equatoria,z_mean,2001+,26,0.03251633986928105,-0.1941176470588235,0.20233031674208143,0.05846153846153847,0.6944365083392359,0.08129084967320262,-6.513709150326798,2001,2026,0.026695721925133697,0.10016339869281046,0.07346767676767677,2001-2005,2022-2026
zfparc_crop,1721,East Equatoria,z_mean,2001+,26,0.5147649572649572,0.24326388888888886,0.7001388888888889,0.5261538461538462,8.9175233222817e-05,1.2869123931623931,-103.63024358974357,2001,2026,-0.39676767676767677,0.7314344444444444,1.1282021212121212,2001-2005,2022-2026
zfparc_crop,1726,North Bahr Ghaza,z_mean,2001+,26,0.21537001897533203,-0.044294354838709665,0.487126099706745,0.23692307692307696,0.09409290644202206,0.5384250474383301,-43.33599525616698,2001,2026,-0.32533431085043996,0.26813075268817205,0.5934650635386121,2001-2005,2022-2026
zfparc_crop,1727,Warab,z_mean,2001+,26,0.1857516339869281,-0.05183855360325948,0.4032175925925926,0.2307692307692308,0.10325382470897754,0.4643790849673203,-37.460400326797384,2001,2026,-0.33130427807486634,0.20312091503267976,0.5344251931075461,2001-2005,2022-2026
zfparc_crop,1728,West Bahr Ghazal,z_mean,2001+,26,-0.08110248447204965,-0.3239285714285714,0.17876984126984125,-0.07076923076923078,0.6310368149871954,-0.2027562111801241,16.256735248447196,2001,2026,-0.03986493506493506,-0.11005476190476186,-0.0701898268398268,2001-2005,2022-2026
zfparc_crop,1729,W.Equatoria,z_mean,2001+,26,0.3767171717171717,0.09929292929292935,0.7272727272727273,0.32923076923076927,0.018371833944896835,0.9417929292929292,-75.64384343434342,2001,2026,-0.3921969696969697,0.42543565062388594,0.8176326203208557,2001-2005,2022-2026
